,id,original_title,popularity,title,vote_average,vote_count,0,1,2,3,4,5,6,7
24294,100341,Nicky's Family,0.081204,Nicky's Family,8.5,2.0,,,,,,,,
24295,227707,The Adventurer: The Curse of the Midas Box,5.955203,The Adventurer: The Curse of the Midas Box,5.1,74.0,Fantasy,Adventure,Family,,,,,
24296,25148,Charlie Chan at the Olympics,1.131624,Charlie Chan at the Olympics,7.0,7.0,Action,Drama,Mystery,Thriller,,,,
24297,28044,Charlie Chan at the Opera,1.430149,Charlie Chan at the Opera,6.6,14.0,Crime,Drama,Mystery,Thriller,,,,
24298,33691,Stereo,1.080535,Stereo,5.9,15.0,Science Fiction,,,,,,,
24299,27371,Crimes of the Future,1.0228700000000002,Crimes of the Future,5.0,16.0,Comedy,Science Fiction,,,,,,
24300,109364,Guernica,0.43356999999999996,Guernica,6.3,4.0,,,,,,,,
24301,107928,L'oro di Roma,0.143037,Gold of Rome,6.0,1.0,,,,,,,,
24302,131887,Entity,1.342691,Entity,4.3,11.0,Horror,Thriller,,,,,,
24303,38084,House III: The Horror Show,2.171427,House III: The Horror Show,4.4,34.0,Horror,,,,,,,
24304,43922,Legendary,11.374555,Legendary,6.7,28.0,Drama,,,,,,,
24305,156360,Millie,0.716082,Millie,0.0,1.0,Drama,Romance,,,,,,
24306,75710,Imbarco a mezzanotte,0.002209,Stranger on the Prowl,0.0,0.0,Drama,,,,,,,
24307,39958,The War Boys,1.132012,The War Boys,5.9,19.0,Drama,,,,,,,
24308,73818,The Entitled,2.950774,The Entitled,5.9,40.0,Thriller,,,,,,,
24309,47525,The Magic of Ordinary Days,0.32661999999999997,The Magic of Ordinary Days,6.2,9.0,Drama,Romance,,,,,,
24310,25450,Ratko: The Dictator's Son,0.597435,Ratko: The Dictator's Son,4.5,2.0,Comedy,,,,,,,
24311,244761,The Captive,14.623692000000002,The Captive,5.8,334.0,Drama,Thriller,Crime,,,,,
24312,251852,The Scribbler,6.703925,The Scribbler,4.8,62.0,Thriller,,,,,,,
24313,153532,Benigni,0.004707,Benigni,0.0,0.0,,,,,,,,
24314,188598,Ilo Ilo,2.402615,Ilo Ilo,6.6,36.0,Drama,,,,,,,
24315,206487,Predestination,10.524204,Predestination,7.3,1971.0,Science Fiction,Thriller,,,,,,
24316,204436,Jack et la mécanique du coeur,6.0457,Jack and the Cuckoo-Clock Heart,6.8,199.0,Animation,Romance,Adventure,Drama,Fantasy,,,
24317,8063,Красная палатка,2.555606,The Red Tent,5.8,6.0,Drama,Action,,,,,,
24318,249719,Facing Fear,0.011871,Facing Fear,0.0,0.0,,,,,,,,
24319,293271,Muumit Rivieralla,1.160542,Moomins on the Riviera,5.8,12.0,Animation,Comedy,Family,,,,,
24320,206284,Grace Unplugged,2.673105,Grace Unplugged,6.0,24.0,Drama,Music,,,,,,
24321,53187,The Return of Dracula,0.65617,The Return of Dracula,4.7,8.0,Horror,,,,,,,
24322,254611,Podwórka,0.004706,Podwórka,0.0,0.0,,,,,,,,
24323,297263,It's My Mother's Birthday Today,0.0035299999999999997,It's My Mother's Birthday Today,0.0,0.0,,,,,,,,
24324,125607,Spare Bed-Room,0.113474,Spare Bed-Room,5.3,3.0,,,,,,,,
24325,53222,Skhizein,1.3273409999999999,Skhizein,7.8,27.0,,,,,,,,
24326,46247,No Time for Nuts,2.9806209999999997,No Time for Nuts,7.2,45.0,Adventure,Animation,Family,,,,,
24327,79818,A Christmas Memory,0.23986300000000002,A Christmas Memory,7.7,3.0,TV Movie,Drama,Family,,,,,
24328,81246,Alien Nation: The Udara Legacy,0.31664200000000003,Alien Nation: The Udara Legacy,5.9,8.0,,,,,,,,
24329,52318,Alien Predators,0.679484,Alien Predators,4.9,8.0,Drama,Horror,Science Fiction,,,,,
24330,271007,Appointment in Tokyo,0.002307,Appointment in Tokyo,0.0,0.0,Documentary,War,,,,,,
24331,21394,Alla vi barn i Bullerbyn,3.020044,The Children of Noisy Village,6.2,12.0,Family,,,,,,,
24332,26111,Mer om Oss Barn i Bullerbyn,0.98834,More About the Children of Noisy Village,6.6,4.0,Family,,,,,,,
24333,108798,秘録怪猫伝,0.48926899999999995,The Haunted Castle,5.0,1.0,Horror,,,,,,,
24334,146381,Justin and the Knights of Valour,6.574051,Justin and the Knights of Valour,5.5,93.0,Animation,Adventure,,,,,,
24335,108648,牡丹燈籠,0.076951,The Bride from Hades,10.0,1.0,Horror,,,,,,,
24336,273641,Jackass Presents: Bad Grandpa .5,9.911275,Bad Grandpa .5,5.8,90.0,Comedy,,,,,,,
24337,,,,,,,,,,,,,,
24338,169883,Barnacle Bill,0.124964,Barnacle Bill,0.0,0.0,Comedy,Drama,,,,,,
24339,34658,搏命單刀奪命搶,1.058969,The Odd Couple,6.1,5.0,Action,Comedy,,,,,,
24340,62967,The Lady and the Reaper,1.7784689999999999,The Lady and the Reaper,6.8,20.0,Animation,Comedy,,,,,,
24341,48585,Ward 13,0.17899,Ward 13,8.2,5.0,Animation,Horror,Action,Comedy,,,,
24342,110073,Rabbit,0.551855,Rabbit,7.9,8.0,Animation,,,,,,,
24343,246741,What We Do in the Shadows,10.504197999999999,What We Do in the Shadows,7.4,779.0,Comedy,Horror,,,,,,
24344,276496,The Dark Horse,3.664848,The Dark Horse,5.4,52.0,Drama,,,,,,,
24345,282376,სიმინდის კუნძული,3.3036550000000005,Corn Island,7.6,16.0,Drama,,,,,,,
24346,37925,Celine: Through the Eyes of the World,0.11514300000000001,Celine: Through the Eyes of the World,4.8,3.0,Documentary,Music,,,,,,
24347,43398,Challenge to Lassie,1.017714,Challenge to Lassie,4.0,4.0,Action,Family,Adventure,Drama,,,,
24348,261038,The Newburgh Sting,0.535827,The Newburgh Sting,6.5,6.0,Documentary,,,,,,,
24349,23996,RiP!: A Remix Manifesto,1.22207,RiP!: A Remix Manifesto,6.7,11.0,Documentary,,,,,,,
24350,239571,The Best of Me,8.196975,The Best of Me,7.2,777.0,Drama,Romance,,,,,,
24351,245891,John Wick,183.870374,John Wick,7.0,5499.0,Action,Thriller,,,,,,
24352,208869,Plastic,7.809194000000001,Plastic,6.1,86.0,Drama,Action,Comedy,Crime,,,,
24353,62655,Two Weeks in Another Town,0.9514030000000001,Two Weeks in Another Town,5.5,10.0,Drama,,,,,,,
24354,286654,Reclaim,3.78824,Reclaim,4.9,55.0,Thriller,,,,,,,
24355,91322,Good for Nothing,0.42953800000000003,Good for Nothing,6.2,7.0,Action,Adventure,Western,,,,,
24356,38551,蛇にピアス,2.307249,Snakes and Earrings,6.6,9.0,Foreign,Romance,Thriller,,,,,
24357,205587,The Judge,17.887943,The Judge,7.2,1433.0,Drama,,,,,,,
24358,157829,The Disappearance of Eleanor Rigby: Them,6.266831,The Disappearance of Eleanor Rigby: Them,6.2,106.0,Drama,,,,,,,
24359,244268,Love Is Strange,6.15698,Love Is Strange,6.4,111.0,Drama,,,,,,,
24360,15377,Toute la mémoire du monde,0.70468,All the World's Memory,6.4,5.0,Documentary,,,,,,,
24361,35847,Les mistons,0.941141,The Kids,7.0,10.0,Comedy,,,,,,,
24362,256,Antoine et Colette,1.6738540000000002,Antoine and Colette,7.1,22.0,Drama,,,,,,,
24363,295538,The Culture High,0.740742,The Culture High,6.9,16.0,Documentary,,,,,,,
24364,293205,Recipe for Love,1.6915080000000002,Recipe for Love,5.7,17.0,TV Movie,Drama,Romance,,,,,
24365,36072,Atama-yama,0.33973200000000003,Mount Head,6.6,9.0,Animation,,,,,,,
24366,228150,Fury,36.713807,Fury,7.4,4028.0,War,Drama,Action,,,,,
24367,298317,My Boyfriends' Dogs,1.628644,My Boyfriends' Dogs,6.2,5.0,Comedy,Romance,TV Movie,,,,,
24368,266285,The Salvation,8.253705,The Salvation,6.2,285.0,Drama,Western,,,,,,
24369,75007,S.I.S.,0.681523,S.I.S.,4.0,6.0,Action,Thriller,,,,,,
24370,215211,Grace of Monaco,6.7732779999999995,Grace of Monaco,5.8,201.0,Romance,Drama,,,,,,
24371,224282,Torn,0.316591,Torn,0.0,0.0,Drama,,,,,,,
24372,239563,St. Vincent,13.655752,St. Vincent,7.1,770.0,Comedy,,,,,,,
24373,250989,Berlin Babylon,0.065694,Berlin Babylon,8.0,1.0,Documentary,,,,,,,
24374,215379,Young Ones,5.916252,Young Ones,5.8,109.0,Western,Action,Drama,Science Fiction,,,,
24375,16049,"Jungledyret Hugo 3: Fræk, flabet og fri",0.81572,Amazon Jack 3: Jungo Goes Bananas,5.5,4.0,Animation,Comedy,Family,,,,,
24376,252102,Land Ho!,4.016430000000001,Land Ho!,5.8,25.0,Comedy,Adventure,,,,,,
24377,203186,The Mine,1.731899,The Mine,3.7,12.0,Adventure,Horror,Mystery,Thriller,,,,
24378,126323,Mine Games,5.590491,Mine Games,5.3,31.0,Thriller,,,,,,,
24379,33387,Charlie Chan at the Race Track,0.533025,Charlie Chan at the Race Track,6.9,9.0,Mystery,Comedy,Thriller,Crime,,,,
24380,38457,Charlie Chan at the Wax Museum,0.514756,Charlie Chan at the Wax Museum,8.4,5.0,Crime,Mystery,Drama,Thriller,Comedy,,,
24381,33388,Charlie Chan at Treasure Island,0.597515,Charlie Chan at Treasure Island,6.6,9.0,Mystery,Thriller,,,,,,
24382,33389,City in Darkness,1.0686440000000001,City in Darkness,6.8,6.0,Crime,Drama,Thriller,Mystery,,,,
24383,33392,Charlie Chan in Honolulu,0.606726,Charlie Chan in Honolulu,6.9,5.0,Mystery,Crime,Drama,Comedy,Thriller,,,
24384,147923,(A)Sexual,0.31291399999999997,(A)Sexual,5.7,6.0,Documentary,,,,,,,
24385,62692,Oslinaya shkura,0.051501,The Donkey's Hide,7.0,1.0,Fantasy,Science Fiction,Foreign,,,,,
24386,438012,Kiljusen herrasväki,0.0,Kiljusen herrasväki,0.0,0.0,Comedy,,,,,,,
24387,115232,Lilovyy Shar,0.24074299999999998,The Purple Ball,5.8,5.0,Family,Science Fiction,Adventure,,,,,
24388,275318,Sleeping Beauty,3.8465589999999996,Sleeping Beauty,4.7,28.0,Fantasy,Adventure,,,,,,
24389,156597,Stage Fright,4.4788809999999994,Stage Fright,5.3,63.0,Horror,,,,,,,
24390,54557,The Chaperone,1.80095,The Chaperone,5.4,31.0,Comedy,Family,Action,,,,,
24391,28302,The Swan Princess: The Mystery of the Enchanted Kingdom,5.174917,The Swan Princess: The Mystery of the Enchanted Kingdom,5.7,88.0,Fantasy,Animation,Family,,,,,
24392,38458,Charlie Chan in Panama,0.380712,Charlie Chan in Panama,6.8,7.0,Crime,Drama,Thriller,Mystery,Comedy,,,
24393,33393,Charlie Chan in Paris,0.553082,Charlie Chan in Paris,6.8,6.0,Comedy,Crime,Drama,Mystery,Thriller,,,
24394,33394,Charlie Chan in Reno,1.02741,Charlie Chan in Reno,6.3,4.0,Mystery,Thriller,,,,,,
24395,38461,Charlie Chan in Rio,0.477933,Charlie Chan in Rio,6.0,5.0,Crime,Mystery,Thriller,Comedy,Drama,,,
24396,38463,The Chinese Cat,0.773964,The Chinese Cat,6.6,6.0,Mystery,Comedy,Crime,Thriller,,,,
24397,38454,Charlie Chan on Broadway,0.839146,Charlie Chan on Broadway,7.3,8.0,Crime,Mystery,Thriller,Drama,,,,
24398,81707,The Wise Kids,0.579012,The Wise Kids,6.4,15.0,Drama,,,,,,,
24399,47455,Une étudiante d'aujourd'hui,0.0011769999999999999,A Modern Coed,0.0,0.0,,,,,,,,
24400,74276,Advertising and the End of the World,0.00118,Advertising and the End of the World,0.0,0.0,Documentary,,,,,,,
24401,259442,"Tough Guise: Violence, Media & the Crisis in Masculinity",0.48958999999999997,"Tough Guise: Violence, Media & the Crisis in Masculinity",6.5,2.0,Documentary,,,,,,,
24402,22072,The Chair,1.068661,The Chair,4.0,7.0,Horror,Thriller,,,,,,
24403,36323,Jungledyret,0.63744,Jungledyret,5.6,7.0,Animation,Family,,,,,,
24404,204762,"Tirez la langue, mademoiselle",1.222967,Miss and the Doctors,5.0,15.0,Comedy,Drama,,,,,,
24405,28437,The Black Sleep,1.105228,The Black Sleep,6.4,11.0,Science Fiction,Horror,,,,,,
24406,124124,Grave Secrets,0.6129479999999999,Grave Secrets,5.1,4.0,Horror,,,,,,,
24407,218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",7.861003999999999,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.1,502.0,Family,Comedy,,,,,,
24408,267333,Charlie Chan's Chance,0.007941,Charlie Chan's Chance,0.0,0.0,Mystery,,,,,,,
24409,267336,Charlie Chan's Courage,0.11917799999999999,Charlie Chan's Courage,0.0,0.0,Mystery,,,,,,,
24410,284785,My Brother the Terrorist,0.040214,My Brother the Terrorist,0.0,0.0,Documentary,,,,,,,
24411,35017,The Brothers Rico,7.18577,The Brothers Rico,5.7,9.0,Drama,Action,Thriller,Crime,,,,
24412,117869,El malvado Carabel,0.002559,El malvado Carabel,0.0,0.0,,,,,,,,
24413,218043,Left Behind,11.519053,Left Behind,3.7,396.0,Thriller,Action,Science Fiction,,,,,
24414,47454,Présentation ou Charlotte et son steak,0.12259400000000001,"Presentation, or Charlotte and Her Steak",5.5,2.0,,,,,,,,
24415,326038,Mariya,0.001393,Mariya,6.5,2.0,Documentary,,,,,,,
24416,76207,Une partie de plaisir,0.0,Pleasure Party,0.0,0.0,Drama,,,,,,,
24417,115214,My Father And The Man In Black,0.098512,My Father And The Man In Black,7.0,1.0,Documentary,Music,,,,,,
24418,245844,Blind,5.547219999999999,Blind,5.9,75.0,Drama,,,,,,,
24419,,,,,,,,,,,,,,
24420,292445,(Entlastungen) Pipilottis Fehler,0.0735,(Absolutions) Pipilotti's Mistakes,0.0,0.0,,,,,,,,
24421,224946,Motivational Growth,0.7532270000000001,Motivational Growth,8.5,4.0,Comedy,Drama,Fantasy,,,,,
24422,74790,"Dance Party, USA",0.242261,"Dance Party, USA",5.3,6.0,Drama,,,,,,,
24423,285025,Hin und Weg,1.609661,Tour de Force,7.5,31.0,Drama,Comedy,,,,,,
24424,253292,Harmontown,2.811629,Harmontown,6.9,37.0,Documentary,,,,,,,
24425,161426,You Killed Me First,0.548423,You Killed Me First,5.9,4.0,Drama,Horror,,,,,,
24426,265016,Extraterrestrial,10.457657000000001,Extraterrestrial,4.8,183.0,Horror,Science Fiction,,,,,,
24427,91237,Woetoli,0.252091,Loner,5.0,7.0,Horror,Thriller,Foreign,,,,,
24428,127862,Blackbird,1.0199559999999999,Blackbird,6.4,18.0,Drama,,,,,,,
24429,61138,The Whip Hand,0.48243,The Whip Hand,5.9,4.0,Adventure,Crime,Science Fiction,,,,,
24430,289727,The Rewrite,6.253843,The Rewrite,5.8,192.0,Romance,Comedy,,,,,,
24431,258193,Alien Abduction,5.991675,Alien Abduction,4.8,102.0,Horror,Science Fiction,Thriller,,,,,
24432,39262,The Mummy's Shroud,2.446438,The Mummy's Shroud,5.0,10.0,Horror,,,,,,,
24433,31275,The Creeping Terror,0.47805,The Creeping Terror,2.1,7.0,Horror,Science Fiction,,,,,,
24434,142946,Why Me?,1.347788,Why Me?,3.0,2.0,Comedy,Action,Adventure,,,,,
24435,39263,Blood from the Mummy's Tomb,6.3538809999999994,Blood from the Mummy's Tomb,6.4,19.0,Horror,,,,,,,
24436,299203,Judgement Day,1e-06,Judgement Day,0.0,0.0,,,,,,,,
24437,2813,Violette Nozière,2.199067,Violette,6.4,15.0,Thriller,Drama,Crime,History,,,,
24438,242512,Ouija,13.288564000000001,Ouija,4.9,1006.0,Horror,,,,,,,
24439,273997,Stop at Nothing: The Lance Armstrong Story,0.936567,Stop at Nothing: The Lance Armstrong Story,7.0,25.0,Documentary,,,,,,,
24440,,,,,,,,,,,,,,
24441,274127,A Star for Two,0.092722,A Star for Two,0.0,0.0,Romance,Drama,,,,,,
24442,15021,La habitación del niño - Películas para no dormir,6.111961,Films to Keep You Awake: The Baby's Room,6.3,32.0,Horror,Mystery,Thriller,,,,,
24443,46314,Jungledyret Hugo 2: Den store filmhelt,0.53166,Hugo the Movie Star,4.9,7.0,Animation,Family,,,,,,
24444,54445,S.W.A.T.: Firefight,5.024828,S.W.A.T.: Firefight,5.4,77.0,Action,Crime,Thriller,,,,,
24445,242582,Nightcrawler,21.277073,Nightcrawler,7.6,3475.0,Crime,Drama,Thriller,,,,,
24446,252457,The Condemned,0.227255,The Condemned,6.3,4.0,Crime,Documentary,,,,,,
24447,152736,Child of God,3.3147019999999996,Child of God,5.4,37.0,Crime,Drama,Thriller,,,,,
24448,3937,Blondie on a Budget,0.44415,Blondie on a Budget,6.5,4.0,Comedy,,,,,,,
24449,129943,زنگ تفریح‎‎,0.002841,Breaktime,5.3,3.0,Drama,,,,,,,
24450,94513,دو راه حل برای يک مسئله,0.115676,Two Solutions for One Problem,6.3,3.0,Documentary,,,,,,,
24451,129945,Hamsarayan,0.110037,The Chorus,4.5,3.0,,,,,,,,
24452,41097,A hetedik testvér,0.470742,The Seventh Brother,5.0,5.0,Animation,Family,,,,,,
24453,51576,Darkside Blues,0.557918,Darkside Blues,6.7,3.0,Animation,Horror,Mystery,Science Fiction,,,,
24454,36523,Felix The Cat: The Movie,0.030576,Felix The Cat: The Movie,3.7,5.0,Animation,Family,,,,,,
24455,177572,Big Hero 6,213.84990699999997,Big Hero 6,7.8,6289.0,Adventure,Family,Animation,Action,Comedy,,,
24456,27501,The Bat,1.074296,The Bat,6.0,1.0,Comedy,Horror,Mystery,,,,,
24457,298538,Disaster L.A.: The Last Zombie Apocalypse Begins Here,1.3205850000000001,Disaster L.A.: The Last Zombie Apocalypse Begins Here,3.6,13.0,Action,Horror,Science Fiction,,,,,
24458,49706,維多利亞壹號,3.26531,Dream Home,6.5,47.0,Horror,,,,,,,
24459,236735,La isla mínima,11.127717,Marshland,7.1,255.0,Mystery,Thriller,,,,,,
24460,241742,Alone For Christmas,0.671801,Alone For Christmas,3.9,7.0,Comedy,Family,,,,,,
24461,31446,Archangel,2.461544,Archangel,5.2,16.0,Thriller,Drama,Mystery,Crime,,,,
24462,31024,The Flanagan Boy,0.6949489999999999,The Flanagan Boy,6.0,3.0,Crime,,,,,,,
24463,115549,Blue Denim,0.040037,Blue Denim,0.0,0.0,Drama,,,,,,,
24464,228326,The Book of Life,10.337994,The Book of Life,7.3,778.0,Romance,Animation,Adventure,Comedy,Family,Fantasy,,
24465,200727,"Love, Rosie",14.566103,"Love, Rosie",7.7,1660.0,Comedy,Romance,,,,,,
24466,217923,狄仁杰之神都龙王,14.164519,Young Detective Dee: Rise of the Sea Dragon,5.9,70.0,Action,Crime,Fantasy,Adventure,,,,
24467,69017,The Dancing Masters,0.438511,The Dancing Masters,5.2,6.0,Comedy,,,,,,,
24468,304850,Hard Sun,0.056186,Hard Sun,5.0,1.0,Romance,Drama,,,,,,
24469,225044,"Like Sunday, Like Rain",3.5243269999999995,"Like Sunday, Like Rain",7.5,40.0,Drama,Music,,,,,,
24470,273271,Time Lapse,9.646738000000001,Time Lapse,6.4,383.0,Thriller,Science Fiction,,,,,,
24471,143516,Winterhawk,1.20983,Winterhawk,8.5,2.0,Western,,,,,,,
24472,203912,National Theatre Live: Frankenstein,2.093311,National Theatre Live: Frankenstein,8.5,15.0,Drama,Horror,,,,,,
24473,17278,Mad Monster Party?,2.1518349999999997,Mad Monster Party?,6.1,15.0,Comedy,Family,Horror,,,,,
24474,268735,A Very Social Secretary,0.659644,A Very Social Secretary,6.0,2.0,Drama,TV Movie,Comedy,,,,,
24475,169066,Blindfold,0.416396,Blindfold,6.5,2.0,Comedy,Crime,Romance,,,,,
24476,149087,En solitaire,3.7662910000000003,Turning Tide,6.2,67.0,Adventure,Drama,,,,,,
24477,72270,Cry Baby Lane,0.457114,Cry Baby Lane,3.7,5.0,TV Movie,Drama,Horror,,,,,
24478,22599,The Hire: Star,2.678121,The Hire: Star,7.2,18.0,Action,Comedy,Foreign,,,,,
24479,81424,The Cat Came Back,0.006668,The Cat Came Back,6.4,14.0,Music,Animation,Comedy,,,,,
24480,48504,The Big Snit,0.001393,The Big Snit,7.1,10.0,Animation,Comedy,,,,,,
24481,173491,TINY: A Story About Living Small,0.8777159999999999,TINY: A Story About Living Small,6.5,15.0,Documentary,,,,,,,
24482,264660,Ex Machina,14.14078,Ex Machina,7.6,4862.0,Drama,Science Fiction,,,,,,
24483,284306,He ovat paenneet,0.75959,They Have Escaped,6.0,11.0,Drama,,,,,,,
24484,41558,Separation City,0.44296800000000003,Separation City,5.4,8.0,Romance,Comedy,,,,,,
24485,40081,残缺,4.022324,Crippled Avengers,7.0,21.0,Action,Drama,,,,,,
24486,159304,Runaway,0.07639,Runaway,7.0,2.0,,,,,,,,
24487,48488,Strange Invaders,0.15288800000000002,Strange Invaders,6.0,3.0,Animation,Action,Comedy,Fantasy,Science Fiction,,,
24488,207752,Thief of Damascus,0.471628,Thief of Damascus,7.0,1.0,Adventure,Fantasy,Romance,,,,,
24489,27805,Stunt Rock,0.423954,Stunt Rock,4.3,3.0,Action,Drama,Music,,,,,
24490,102851,یک حبه قند,0.164875,A Cube of Sugar,7.3,4.0,,,,,,,,
24491,41023,Dead Men Walk,0.48078999999999994,Dead Men Walk,4.6,4.0,Horror,,,,,,,
24492,32069,Inserts,1.532399,Inserts,6.0,11.0,Drama,Comedy,,,,,,
24493,190173,Heart Beat,1.7670990000000002,Heart Beat,7.5,2.0,Drama,,,,,,,
24494,12314,Die Brücke,1.025976,The Bridge,4.4,9.0,TV Movie,History,War,,,,,
24495,52996,A Fistful of Fingers,0.720637,A Fistful of Fingers,5.9,6.0,Comedy,Western,,,,,,
24496,253254,Before I Disappear,3.402261,Before I Disappear,6.5,66.0,Drama,,,,,,,
24497,208286,Crimes Against Humanity,0.019207,Crimes Against Humanity,0.0,0.0,Comedy,,,,,,,
24498,212846,Mission Congo,0.012493,Mission Congo,0.0,0.0,Documentary,,,,,,,
24499,257874,Beneath,7.817221000000001,Beneath,5.2,61.0,Horror,,,,,,,
24500,38890,Great Guns,0.783975,Great Guns,5.5,9.0,Comedy,,,,,,,
24501,84944,Valkoinen peura,0.38921,The White Reindeer,6.5,11.0,Drama,Fantasy,Horror,,,,,
24502,,,,,,,,,,,,,,
24503,87060,The Proud Valley,0.691801,The Proud Valley,6.2,3.0,Drama,,,,,,,
24504,63140,Breaking and Entering,0.118658,Breaking and Entering,7.0,2.0,Documentary,,,,,,,
24505,268272,Bronx Obama,0.308071,Bronx Obama,6.3,4.0,Documentary,,,,,,,
24506,3576,Calling Dr. Gillespie,0.026687,Calling Dr. Gillespie,0.0,0.0,Drama,Thriller,,,,,,
24507,413669,Charlie Chan's Greatest Case,0.00554,Charlie Chan's Greatest Case,0.0,0.0,Mystery,,,,,,,
24508,234862,Mr Hublot,2.910784,Mr Hublot,6.8,40.0,Animation,Comedy,Family,Fantasy,,,,
24509,245700,Mr. Turner,6.328696,Mr. Turner,6.3,207.0,History,Drama,,,,,,
24510,224414,Bound by Flesh,0.7908149999999999,Bound by Flesh,6.0,2.0,Documentary,,,,,,,
24511,251232,Copenhagen,4.304458,Copenhagen,6.6,68.0,Adventure,Romance,Drama,,,,,
24512,278772,Serial Killer Culture,0.299481,Serial Killer Culture,5.0,7.0,History,Documentary,Crime,,,,,
24513,38456,Charlie Chan's Murder Cruise,0.860084,Charlie Chan's Murder Cruise,7.3,6.0,Comedy,Crime,Mystery,Thriller,,,,
24514,33708,Charlie Chan's Secret,0.630625,Charlie Chan's Secret,7.4,8.0,Crime,Mystery,Drama,Thriller,,,,
24515,21250,Charlotte's Web 2: Wilbur's Great Adventure,1.094403,Charlotte's Web 2: Wilbur's Great Adventure,4.6,7.0,Adventure,Animation,Drama,Family,,,,
24516,37193,Hue and Cry,0.807369,Hue and Cry,5.9,16.0,Crime,Comedy,Adventure,,,,,
24517,83228,Vai-e-Vem,0.083636,Come and Go,7.5,2.0,Comedy,Drama,,,,,,
24518,83226,O Último Mergulho,0.195443,The Last Dive,7.5,2.0,,,,,,,,
24519,180305,Mercy,8.708018,Mercy,4.7,81.0,Thriller,Horror,,,,,,
24520,92401,The Red Beret,0.42209399999999997,The Red Beret,6.5,2.0,War,Drama,,,,,,
24521,77887,Hawaiian Vacation,11.315849,Hawaiian Vacation,6.9,151.0,Animation,Family,,,,,,
24522,116440,Maggie Simpson in The Longest Daycare,4.1606309999999995,Maggie Simpson in The Longest Daycare,6.8,87.0,Animation,Comedy,,,,,,
24523,82424,Small Fry,9.858179,Small Fry,6.8,118.0,Animation,Family,,,,,,
24524,98622,9,3.122855,9,7.4,74.0,Animation,Science Fiction,,,,,,
24525,89888,Wyatt Earp's Revenge,1.3253059999999999,Wyatt Earp's Revenge,3.4,10.0,Drama,Action,Adventure,,,,,
24526,17082,神枪手,3.04845,The Sniper,5.9,18.0,Action,Thriller,,,,,,
24527,273510,Madame Bovary,0.697519,Madame Bovary,4.0,2.0,Drama,Romance,,,,,,
24528,103081,Cambridge Spies,0.402432,Cambridge Spies,7.0,3.0,,,,,,,,
24529,141950,La mer à l'aube,1.485498,Calm at Sea,4.1,8.0,War,Drama,History,,,,,
24530,93407,Animal,0.49665200000000004,Animal,4.6,5.0,Thriller,Science Fiction,,,,,,
24531,122843,The Wedding Video,1.217544,The Wedding Video,6.2,13.0,Comedy,,,,,,,
24532,52475,Goethe!,2.981081,Young Goethe in Love,5.7,21.0,Romance,Drama,,,,,,
24533,14575,The Crew,2.444677,The Crew,6.2,22.0,Drama,Action,Thriller,Crime,,,,
24534,58626,The Hit List,5.658506,The Hit List,5.2,73.0,Action,Thriller,,,,,,
24535,20270,The Prodigy,0.6267229999999999,The Prodigy,6.0,1.0,Action,Drama,Family,Mystery,Thriller,,,
24536,157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,1.864324,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,2.9,28.0,Comedy,,,,,,,
24537,41244,Ying hung boon sik III jik yeung ji gor,1.833422,A Better Tomorrow III: Love and Death in Saigon,6.2,14.0,War,Action,Thriller,,,,,
24538,27310,The Marine 2,8.143805,The Marine 2,4.7,46.0,Action,Adventure,Drama,Thriller,,,,
24539,55069,The Delivery,0.068057,The Delivery,4.0,1.0,Adventure,Horror,Action,Thriller,Foreign,,,
24540,151933,Dead in Tombstone,6.065874,Dead in Tombstone,4.8,59.0,Western,Action,Fantasy,Horror,,,,
24541,260063,Seal Team Eight: Behind Enemy Lines,6.775164999999999,Seal Team Eight: Behind Enemy Lines,4.8,44.0,Action,War,Drama,,,,,
24542,230731,Solan og Ludvig - Jul i Flåklypa,0.9925209999999999,Louis & Luca and the Snow Machine,6.5,4.0,Family,Animation,,,,,,
24543,14830,Doctor Strange,10.025136999999999,Doctor Strange,6.6,74.0,Action,Animation,Family,Fantasy,Science Fiction,,,
24544,77499,Barbie: A Perfect Christmas,6.977119999999999,Barbie: A Perfect Christmas,5.5,50.0,Animation,Family,,,,,,
24545,264646,LEGO Hero Factory: Savage Planet,3.1209990000000003,LEGO Hero Factory: Savage Planet,0.0,0.0,Animation,Action,Adventure,,,,,
24546,275287,LEGO Hero Factory: Rise of the Rookies,1.427992,LEGO Hero Factory: Rise of the Rookies,0.0,0.0,Action,Animation,Family,,,,,
24547,42313,Tom Sawyer,0.298892,Tom Sawyer,6.2,3.0,Animation,Family,Adventure,,,,,
24548,12450,King Solomon's Mines,2.532525,King Solomon's Mines,5.2,21.0,Action,Adventure,,,,,,
24549,61495,Joulupukki ja noitarumpu,0.331975,Santa Claus and the Magic Drum,7.0,6.0,Comedy,Animation,Family,,,,,
24550,19164,The Land Before Time IV: Journey Through the Mists,4.541551,The Land Before Time IV: Journey Through the Mists,5.8,72.0,Family,Animation,Adventure,,,,,
